ser,win,tmoy,deth
H42,1992,1.7,163.93
H42,1997,-0.053333333333334565,-90.86666666666666
H42,2002,5.686666666666669,406.61
H42,2007,7.246666666666668,461.35999999999996
H42,2012,4.453333333333333,250.15333333333334
H42,2017,11.333333333333334,403.15
H42,2022,14.766666666666666,-218.83333333333337
I11,1982,-1.3166666666666687,111.20999999999997
I11,1987,2.2866666666666675,591.1766666666666
I11,1992,1.5,20.710000000000058
I11,1997,4.450000000000001,94.06999999999998
I11,2002,6.533333333333331,44.706666666666635
I11,2007,4.903333333333336,425.50999999999993
I11,2012,7.9,-107.17333333333337
I11,2017,13.66,207.38333333333338
I11,2022,17.933333333333337,307.6166666666667
I12,1982,-0.7666666666666686,101.96666666666661
I12,1987,0.4333333333333343,481.78666666666663
I12,1992,0.5133333333333325,31.56666666666656
I12,1997,1.9866666666666617,-28.446666666666623
I12,2002,5.5666666666666655,53.19333333333343
I12,2007,5.599999999999999,550.12
I12,2012,5.98666666666667,7.44666666666667
I12,2017,12.66666666666667,578.5733333333334
I12,2022,15.566666666666663,154.63333333333344
I13,1982,-2.3133333333333352,219.1233333333333
I13,1987,0.4033333333333317,462.5733333333334
I13,1992,1.4599999999999966,-174.32333333333335
I13,1997,4.2,-56.40666666666657
I13,2002,6.3366666666666704,27.680000000000064
I13,2007,6.0433333333333366,981.0333333333333
I13,2012,6.159999999999997,241.0066666666666
I13,2017,12.483333333333333,1023.8566666666667
I13,2022,15.266666666666666,88.8166666666666
I21,1982,2.5133333333333354,168.26666666666668
I21,1987,3.5399999999999965,637.1533333333333
I21,1992,-3.113333333333334,21.606666666666616
I21,1997,-0.8533333333333332,-191.7666666666667
I21,2002,2.9599999999999995,-20.873333333333335
I21,2007,3.6199999999999988,355.11333333333334
I21,2012,5.653333333333333,-107.21999999999996
I21,2017,11.743333333333334,292.71333333333337
I21,2022,15.13333333333334,264.73333333333335
I22,1982,1.3999999999999986,198.9733333333333
I22,1987,-0.8599999999999977,331.6433333333333
I22,1992,-1.2066666666666648,3.479999999999984
I22,1997,-1.2366666666666652,-58.08666666666672
I22,2002,3.4499999999999984,94.3633333333333
I22,2007,5.446666666666665,469.06333333333333
I22,2012,3.46333333333333,-142.16000000000003
I22,2017,9.993333333333332,451.4333333333333
I22,2022,12,-232.1833333333334
J10,1982,-3.899999999999994,-259.38333333333327
J10,1987,-0.5733333333333377,172.47333333333327
J10,1992,3.4400000000000035,367.94333333333344
J10,1997,4.370000000000002,60.0333333333333
J10,2002,7.693333333333325,260.3299999999999
J10,2007,6.80333333333333,612.1966666666666
J10,2012,6.5,212.61000000000007
J10,2017,12.97333333333334,396.68333333333334
J10,2022,15.166666666666657,932.4333333333334
J21,1982,-2.280000000000001,-102.9333333333334
J21,1987,-0.06333333333332689,244.42666666666665
J21,1992,0.9933333333333337,18.02666666666646
J21,1997,4.516666666666663,408.22666666666674
J21,2002,5.826666666666665,-99.66000000000004
J21,2007,6.066666666666668,820.8066666666667
J21,2012,4.7600000000000025,260.64000000000016
J21,2017,10.353333333333335,555.4399999999998
J21,2022,11.699999999999989,-593.1000000000004
J22,1982,-3.733333333333337,-55.86333333333323
J22,1987,-0.4199999999999989,324.82666666666665
J22,1992,2.9399999999999977,90.05
J22,1997,4.8733333333333295,209.65999999999994
J22,2002,7.179999999999995,275.08333333333337
J22,2007,6.519999999999996,695.57
J22,2012,6.406666666666666,207.37000000000006
J22,2017,12.64,598.0066666666668
J22,2022,14.73333333333332,518.6333333333332
J23,1982,-4.0266666666666655,-228.14666666666668
J23,1987,0.49333333333333373,212.17333333333326
J23,1992,3.5533333333333332,450.0566666666667
J23,1997,4.039999999999997,257.34000000000003
J23,2002,7.360000000000002,637.7633333333333
J23,2007,7.073333333333338,931.2933333333334
J23,2012,7.033333333333331,177.31333333333356
J23,2017,13.886666666666665,805.9166666666666
J23,2022,14.666666666666657,857.7166666666667
J24,1982,-4.053333333333333,-303.18
J24,1987,0.20666666666666628,233.33333333333331
J24,1992,3.873333333333329,803.5866666666668
J24,1997,4.3933333333333335,58.846666666666806
J24,2002,6.9,435.4
J24,2007,7.513333333333335,995.1466666666666
J24,2012,3.5133333333333354,125.87333333333326
J24,2017,8.493333333333334,576.5466666666665
J24,2022,8.400000000000006,-795.3999999999996
J30,1982,-4.226666666666665,-559.1033333333334
J30,1987,0.6733333333333406,399.77666666666676
J30,1992,3.753333333333336,566.0400000000001
J30,1997,4.039999999999997,138.87333333333336
J30,2002,7.539999999999997,647.7833333333334
J30,2007,7.3199999999999985,1094.74
J30,2012,6.933333333333332,297.47333333333324
J30,2017,13.046666666666663,994.7600000000002
J30,2022,13.099999999999994,1031.7666666666669
J40,1982,-3.5133333333333354,-102.44999999999996
J40,1987,0.2,52.190000000000055
J40,1992,3.4,358.10333333333335
J40,1997,3.306666666666666,216.50999999999993
J40,2002,7.3533333333333335,630.5966666666666
J40,2007,6.773333333333332,872.5333333333333
J40,2012,6.340000000000003,450.5633333333334
J40,2017,13.479999999999999,833.58
J40,2022,15.266666666666666,1077
K11,1982,-3.94666666666667,-416.7933333333333
K11,1987,2.360000000000002,450.4966666666666
K11,1992,2.6733333333333262,314.3533333333332
K11,1997,1.3466666666666698,-43.30666666666684
K11,2002,7.060000000000002,357.6933333333334
K11,2007,6.399999999999994,534.3133333333334
K11,2012,8.393333333333334,81.88666666666673
K11,2017,14.573333333333332,604.7800000000002
K11,2022,14.400000000000006,138.83333333333303
K12,1982,-3.473333333333335,-269.40000000000003
K12,1987,3.0400000000000005,513.1633333333334
K12,1992,2.4800000000000013,273.89
K12,1997,0.34666666666666685,-209.35666666666668
K12,2002,6.339999999999998,457.50333333333333
K12,2007,6.519999999999999,647.7366666666667
K12,2012,8.120000000000005,181.2166666666667
K12,2017,14.873333333333331,373.37
K12,2022,15.400000000000006,-96.19999999999982
K13,1982,-4.080000000000001,-350.7466666666667
K13,1987,1.9333333333333342,423.4666666666666
K13,1992,2.9133333333333353,210.68
K13,1997,1.9466666666666697,-150.64000000000004
K13,2002,6.693333333333333,383.1333333333334
K13,2007,6.426666666666662,523.2133333333334
K13,2012,7.036666666666671,157.20666666666665
K13,2017,12.893333333333334,449.4666666666667
K13,2022,12.76666666666668,137.70000000000005
