"greco","ser","year","V","PV","GTOT","NT","mqd"
"B","B92",1982,114.349626486975,4.68247505170043,16.8708605132929,882.380942332571,0.490168602795601
"B","B92",1987,122.688055253608,4.99281849654979,17.2196594797511,724.841374866049,0.546381169987607
"B","B92",1992,129.385831169277,5.1589755579845,18.4549118106767,709.964861843515,0.571534553326113
"B","B92",1997,156.094924155262,5.6512888524672,20.7510923608012,763.786078365333,0.584304921924045
"B","B92",2002,169.211376403313,5.88623927432894,20.8840970347136,693.324237461124,0.615240040229131
"C","C11",1987,125.565299362472,6.35891375872464,17.1856209886596,763.096033251141,0.531983238360689
"C","C11",1997,154.199737852191,6.38022814705071,19.4017811170521,664.058222075416,0.605930276235236
"C","C12",1982,167.562030515764,5.05246509432718,18.9740513248839,614.147802044534,0.623086750757598
"C","C12",1987,180.323153701094,8.0223791635319,21.6570283856965,838.009712367377,0.569875306602049
"C","C12",1992,194.69200676851,7.14371567303113,22.2733270080669,628.074617500619,0.667562384653317
"C","C12",1997,226.043900601949,8.44148582351478,23.8024334565617,705.17774371042,0.651277857993403
"C","C20",1982,126.795459868337,4.09652830478988,17.1422376353065,719.380937332062,0.547216551558951
"C","C20",1987,124.559517874956,4.63687679858859,17.371875785679,777.023811904261,0.530043027246758
"C","C20",1992,147.928032583609,4.85756932261933,20.0818317175753,715.943508695026,0.593700228177024
"C","C20",1997,162.263771516076,5.37303300240236,20.8083309990542,719.831514016022,0.602709626087406
"C","C20",2002,142.886581512065,4.50885057149989,19.740377022555,787.322908300726,0.56131443323425
"C","C30",1982,191.971181101144,5.3012572401742,21.9566123041305,680.935501630937,0.636553059774587
"C","C30",1987,177.814521279822,5.45879723774853,20.2584783279375,607.499107051055,0.647344586679923
"C","C30",1992,197.258211189341,5.42237795304459,22.6810710990285,595.231343274581,0.691980435992793
"C","C30",1997,217.379726110398,6.28091919679172,24.3068665319855,602.040175042279,0.712289731448647
"C","C41",1982,157.747878380199,4.89921884817202,19.1653125484792,723.715357308258,0.576871377012102
"C","C41",1987,171.362133821177,5.49994255227273,19.9893550651154,621.82582165337,0.635579596517869
"C","C41",1997,127.729490580397,4.56085416699565,17.1356415787074,640.183761969668,0.579966341212053
"C","C41",2002,152.342708541875,5.4086734262252,17.2092184684482,490.271335310156,0.664151648460481
"C","C42",1982,219.94731811667,6.08349938590086,23.2925456372524,626.045725930779,0.683770534709688
"C","C42",1987,258.538880359451,8.03744965747959,25.1055388571806,592.495619723246,0.729704683475823
"C","C42",1997,240.221837198429,7.40776278306842,25.8492703599014,615.201354126634,0.726641897213748
"C","C51",1982,135.134002547616,4.80155516135988,16.8760648532912,653.376737153529,0.569716360132453
"C","C51",1987,123.104540412514,4.94041472488167,16.4062458174479,588.751053391212,0.591757390551612
"C","C51",1992,145.924086491728,4.8915215342757,18.2923524016125,549.882831857116,0.646553744781924
"C","C51",1997,171.597838480986,6.03525625726723,20.9904238816996,628.939553428063,0.647606326050084
"C","C51",2002,165.569021534369,5.63343287307604,19.8323713983197,638.777930826451,0.624622039129573
"C","C52",1982,116.653880468994,6.03972331396019,17.797504688477,1043.47919433782,0.462959065714922
"C","C52",1987,146.477630666854,5.31819818958533,20.2261971265633,881.968888771716,0.53682831784981
"C","C52",1997,160.892443513773,6.26998955694112,22.1948608155888,940.149337696237,0.544669081228532
"C","C52",2002,133.642775154754,5.30564725842911,20.2793221599507,913.498315823457,0.52817491826385
"D","D11",1982,265.746369178685,7.21599175025842,26.5828812668545,733.886119382666,0.674670344554277
"D","D11",1987,266.859795768443,8.51535046731684,28.0338744067611,757.942054891421,0.681755250413594
"D","D11",1992,298.045617846105,9.92955751451549,29.7568731951131,712.822685583428,0.724282217908106
"D","D11",1997,269.576953319576,9.26503827245394,29.4829292450749,749.782466524565,0.702947040674514
"D","D11",2002,287.018604949108,10.3361472297212,28.9305096522818,733.671310001746,0.7039344277096
"D","D12",1982,238.100749104449,6.96697774684831,23.708055655302,668.937207735337,0.667360079968409
"D","D12",1987,244.055595372026,8.21508973901678,24.4264928953887,695.982749984774,0.664104238960913
"D","D12",1992,248.714616869664,8.57581908240896,25.873739970093,663.785006965501,0.699875542694103
"D","D12",1997,214.227258994448,6.39707896188172,23.4449889172272,542.172770319049,0.737158872058442
"D","D12",2002,252.428940925535,8.87203604194164,24.5701019370082,657.607674724626,0.685212022938049
"E","E10",1982,116.661471278363,4.67747231177848,16.631968303428,829.625280007149,0.5019214635677
"E","E10",1992,154.769354222809,5.71661809354882,21.5349619886963,869.107589340878,0.558007730519179
"E","E10",1997,125.257267885732,4.78682308527683,20.019078693761,980.956160176407,0.506409886836231
"E","E20",1982,259.352858676028,6.85702557831711,26.3138611888883,700.040171229638,0.687283219623973
"E","E20",1992,281.494433455518,8.0633950629835,29.1195269910939,688.421162764633,0.729071268646709
"E","E20",1997,249.121866028446,6.52888661162089,28.2421223434908,782.307519872251,0.673542251892377
"F","F11",1982,100.187857014045,6.31382796513286,16.4457602788887,1127.70487297651,0.428089111077884
"F","F11",1992,109.291835542534,6.51302012278031,18.1122049239101,1112.69478475055,0.4522749844433
"F","F12",1982,73.4010390477654,3.03550237694292,12.9457397745342,829.433967895352,0.442871221382178
"F","F12",1987,88.7724408248863,3.24386759417051,14.359154702119,771.028371063223,0.483764716562659
"F","F12",1992,78.1810073955058,3.49253534027087,14.1436868059411,828.862404144007,0.463068273438764
"F","F12",1997,92.8013839027234,3.6581442012535,15.1559115359468,775.129870588749,0.495688366268833
"F","F14",1982,114.387876208698,5.84370593722606,17.7886689310496,1019.62182591952,0.468227693416697
"F","F14",1992,126.429991771375,5.41631813563619,19.4649959816509,929.689579814638,0.512935915921492
"F","F15",1982,112.276216319348,4.77968482504546,17.1615287350239,894.106563132245,0.49112074201044
"F","F15",1987,149.795870633383,5.15990307611915,20.9594074302757,782.199812145891,0.580277295619742
"F","F15",1992,128.43395044653,4.9353123679348,19.7032673516786,854.913562338205,0.538161907177784
"F","F15",2002,142.887717114583,4.96485347025646,20.8894850553915,749.055393560906,0.591986538861916
"F","F21",1982,115.835513910367,6.97832618637876,15.4299711433998,499.376469098355,0.623122526610663
"F","F21",1987,139.52304009725,7.41298677868267,16.7560244184,419.517730072947,0.70845988489505
"F","F21",1997,152.127191499286,8.46931446953671,18.8569485865307,423.806118567112,0.747751046117608
"F","F21",2002,144.644121574937,7.12601401321855,17.6334457570106,396.890317273664,0.747202425903244
"F","F22",1982,89.1087148256672,3.77534160029056,13.6925977316024,457.720659316064,0.613122987623377
"F","F22",1987,145.348071257312,7.0048373000954,18.6808421169031,420.342883418627,0.747310884034917
"F","F22",1992,110.422409949136,3.74423687305141,16.8210350473235,534.149905319958,0.629071068355228
"F","F22",1997,148.374507091896,7.39082657351265,19.3422182807769,383.248556530872,0.796375348518868
"F","F23",1982,133.941810455252,5.88033038727425,18.1186805968768,643.103842806914,0.59501465755896
"F","F23",1987,166.229383176969,8.73568840504909,20.8580157270937,686.792058144262,0.617772817484079
"F","F23",1992,135.459281522718,5.79838287928983,18.6512251312763,590.903287438213,0.629796744080449
"F","F23",1997,155.353550506565,7.21306371892704,20.3164094247226,623.782402921341,0.639752292267866
"F","F30",1982,91.6694836853098,3.90223236688184,15.1606759579017,878.054819012758,0.465804199109531
"F","F30",1987,107.934759747715,4.37765438054259,17.2047665345696,779.648845281692,0.52659872573026
